source_id,angular_distance,number_of_neighbours,gaia_astrometric_params,table2_oid,ra,dec,ep,vmag,sptype,dist,pmra,pmde,simbadname,original_ext_source_id
3101923001490347392,0.0034896704095548326,1,5,476,103.07541666666665,-5.173611111111112,2000,6.58,"K3V    ",8.7,-0.54,0.0,HIP32984,32984.0
3677911582262521728,0.04674358633833504,1,5,884,195.95708333333332,-5.161666666666667,2000,7.69,"G5V    ",22.1,-0.19,-0.22,HIP63742,63742.0
3642413746280598784,0.0012714256340517446,1,5,973,214.89541666666662,-5.151111111111112,2000,7.58,"K1V    ",20.7,-0.63,-0.12,HIP70016,70016.0
2633584305645296768,0.011456637865287595,1,5,1604,349.84999999999997,-5.1241666666666665,2000,5.56,"F3IV   ",34.8,0.2,-0.02,HIP115142,115142.0
4364480521350598144,0.005183171441313712,1,5,1166,256.30749999999995,-5.094166666666666,2000,10.0,"M0V    ",11.1,-0.92,-1.13,HIP83599,83599.0
4362277714227206016,0.030174555748377886,1,5,1198,261.65791666666667,-5.086388888888888,2000,4.53,"F3V    ",30.0,-0.09,-0.04,HIP85365,85365.0
4364527594192166400,0.005011879850376943,1,5,1165,256.26416666666665,-5.066388888888889,2000,7.7,"K5V    ",10.7,-0.92,-1.14,HIP83591,83591.0
2525514785221197696,0.003719963226532409,1,5,61,12.794999999999998,-5.039166666666667,2000,6.98,"G0     ",22.0,0.26,-0.12,HIP3979,3979.0
4254395870997284864,0.05299308448252898,1,5,1312,286.5620833333333,-4.8825,2000,3.43,"B9Vn   ",38.3,-0.02,-0.09,HIP93805,93805.0
6335064087152916224,0.004569629784173119,1,5,1039,230.51708333333332,-4.777222222222222,2000,9.46,"K7V    ",18.8,-0.29,-0.01,HIP75201,75201.0
4173946529333731328,0.004935259302893036,1,5,1245,271.56333333333333,-4.751111111111111,2000,5.74,"K1IV   ",34.9,0.14,-0.03,HIP88684,88684.0
4356298849169523968,0.0189193551248799,1,5,1113,244.58041666666662,-4.6925,2000,3.23,"G8III  ",32.9,0.08,0.04,HIP79882,79882.0
2627117287488522240,0.006097797463507819,1,5,1518,332.4179166666666,-4.640555555555555,2000,10.4,"M3     ",8.77,1.13,-0.02,HIP109388,109388.0
3212075924646082176,0.00896143190523752,1,5,372,77.18208333333332,-4.456111111111111,2000,5.11,"F2V    ",25.0,0.06,0.02,HIP23941,23941.0
2669361142702790272,0.004634745681720478,1,5,1508,329.72916666666663,-4.373055555555555,2000,6.24,"K2V    ",36.0,0.0,-0.25,HIP108506,108506.0
6337402473507040512,0.01631539163573663,1,5,1017,224.2958333333333,-4.346388888888889,2000,4.47,"F0V    ",27.9,-0.1,-0.15,HIP73165,73165.0
3789271459953459328,0.009104313007602508,1,5,751,166.17291666666662,-4.220833333333333,2000,7.64,"G5     ",24.6,-0.18,-0.1,HIP54155,54155.0
3633926753464638592,0.007795179254776661,1,5,926,205.02958333333328,-4.185833333333334,2000,9.61,"M0V    ",14.5,-0.39,0.48,HIP66675,66675.0
3023711269067191296,0.006343861180095183,1,5,419,87.14541666666665,-4.094444444444444,2000,5.97,"G4V    ",15.5,0.06,-0.23,HIP27435,27435.0
2633449134434620288,0.00870232532654303,1,5,1613,352.8812499999999,-4.087222222222222,2000,6.5,"F8V    ",26.2,0.18,-0.19,HIP116106,116106.0
3066513435670258432,0.03808130521381627,1,5,582,126.41499999999996,-3.906388888888889,2000,3.91,"A0V    ",38.3,-0.07,-0.02,HIP41307,41307.0
2636589099125426816,0.03702464896753119,1,5,1580,345.4645833333333,-3.8486111111111114,2000,7.48,"K4V    ",16.9,0.4,-0.21,HIP113718,113718.0
4402445936305708416,0.0059420293587772585,1,5,1073,237.23666666666665,-3.818333333333333,2000,5.53,"A5IV   ",49.1,-0.03,0.01,HIP77464,77464.0
3066710282611675776,0.0106343157917062,1,5,581,126.14583333333333,-3.7511111111111113,2000,5.61,"F3V    ",27.2,-0.21,-0.03,HIP41211,41211.0
3828238392559860992,0.007872578111998893,1,5,691,153.07374999999996,-3.7455555555555557,2000,9.26,"M3     ",7.81,-0.15,-0.24,HIP49986,49986.0
4177224620176470912,0.047279552066585684,1,5,1239,270.1208333333333,-3.6900000000000004,2000,4.62,"F3V    ",23.1,0.15,-0.04,HIP88175,88175.0
3209938366665770752,0.002572747528162064,1,5,395,82.86416666666666,-3.677222222222222,2000,7.97,"M1V    ",5.69,0.76,-2.09,HIP25878,25878.0
4258375617747092864,0.002258906687443912,1,5,1291,281.86375,-3.6397222222222223,2000,8.81,"K5     ",14.1,-0.13,-0.27,HIP92200,92200.0
3057712223051571200,0.001896274164626059,1,5,536,114.99708333333332,-3.5975,2000,7.18,"K2V    ",14.1,0.07,-0.28,HIP37349,37349.0
3210731015767419520,0.0056199097900771385,1,5,392,82.10874999999999,-3.4994444444444444,2000,7.65,"K5V    ",12.9,-0.31,-0.8,HIP25623,25623.0
3646061719703116032,0.004745575614519585,1,5,957,213.1883333333333,-3.32,2000,7.05,"G0     ",22.2,-0.16,-0.32,HIP69414,69414.0
3250489115708824064,0.006412948263811098,1,5,254,55.09208333333332,-3.2169444444444446,2000,6.68,"F9V    ",24.3,0.69,-0.21,HIP17147,17147.0
2495442626804315392,0.010356777170108172,1,5,176,39.174166666666665,-3.156111111111111,2000,8.1,"K0     ",24.3,0.32,0.06,HIP12158,12158.0
4177731838628465408,0.0048106059510046595,1,5,1241,271.28166666666664,-3.031111111111111,2000,9.37,"M2V    ",7.79,0.57,-0.33,HIP88574,88574.0
4269932382606282112,0.08185526454450147,1,5,1261,275.3275,-2.8986111111111112,2000,3.23,K0III-I,18.9,-0.55,-0.7,HIP89962,89962.0
3685363487960149376,0.00290978961588121,1,5,876,195.0708333333333,-2.7047222222222222,2000,9.78,"K7V    ",25.8,-0.8,0.01,HIP63467,63467.0
3657653114880309248,0.007677387632453067,1,5,951,210.26333333333332,-2.654722222222222,2000,9.71,"K5     ",10.1,-0.82,0.6,HIP68469,68469.0
3205095125321700480,0.008990565638588582,1,5,325,69.40041666666667,-2.4733333333333336,2000,5.22,"F0V    ",29.7,0.04,-0.06,HIP21547,21547.0
4414849698772235136,0.005017750559045761,1,5,1037,230.1958333333333,-2.4130555555555553,2000,6.34,"K0V    ",36.9,-0.26,-0.17,HIP75101,75101.0
4367026303085396352,0.0020669971987001207,1,5,1193,260.71375,-2.3880555555555554,2000,6.28,"G5IV   ",19.4,0.05,-0.11,HIP85042,85042.0
3637980103080373888,0.02582770832290635,1,5,916,202.08791666666664,-2.3602777777777777,2000,11.2,"M4+... ",14.1,0.15,-0.49,HIP65714,65714.0
4358031335897026304,0.011467178926735641,1,5,1134,249.08916666666667,-2.324444444444444,2000,5.77,"K2V    ",9.77,0.46,-0.31,HIP81300,81300.0
3684934540986187776,0.006773263018141525,1,5,892,198.18249999999998,-2.265,2000,7.56,"K0     ",20.4,-0.14,0.01,HIP64457,64457.0
3225408155967879296,0.006082110039670365,1,5,357,75.16583333333332,-2.065833333333333,2000,6.31,"A8IV   ",49.5,-0.01,0.0,HIP23296,23296.0
4270814637616488064,0.003556538793944322,1,5,1259,274.9616666666666,-1.9383333333333332,2000,9.66,"K7V    ",19.3,0.0,0.0,HIP89825,89825.0
4270446404294208000,0.0010610334234288483,1,5,1268,277.4683333333333,-1.8180555555555555,2000,8.04,"K3V    ",18.7,0.17,-0.19,HIP90656,90656.0
3805647792295621376,0.0057933735777326014,1,5,727,160.35083333333333,-1.7413888888888889,2000,6.25,"K1IV   ",34.3,-0.14,-0.12,HIP52316,52316.0
3661492609484469504,0.0020209918905813675,1,5,931,205.6083333333333,-1.6861111111111111,2000,9.24,"K7V    ",24.2,-0.29,-0.15,HIP66886,66886.0
2677558895240612992,0.039049737810454406,1,5,1534,335.41416666666663,-1.3872222222222221,2000,3.86,"A0V    ",48.3,0.13,0.01,HIP110395,110395.0
4418203587193988480,0.0077457316107631185,1,5,1029,228.4620833333333,-1.351388888888889,2000,6.58,"K0V    ",17.3,-1.27,-0.5,HIP74537,74537.0
3107091187177468416,0.01297651957205341,1,5,471,102.07958333333332,-1.3188888888888888,2000,5.75,"F1V    ",40.0,-0.04,-0.03,HIP32617,32617.0
3265335443260522112,0.015710233829863505,1,5,225,48.19333333333333,-1.1961111111111111,2000,5.07,"F8V    ",22.3,0.19,-0.07,HIP14954,14954.0
4224259562941398400,0.0030975080225441615,1,5,1392,303.4991666666666,-0.8666666666666667,2000,7.79,"K0     ",19.8,-0.06,0.26,HIP99711,99711.0
3689602277083844480,9.078030193512259E-4,1,5,869,192.68166666666664,-0.7680555555555556,2000,8.49,"M0.5V  ",10.7,-0.03,-0.4,HIP62687,62687.0
2498460442625153536,0.006430416663507819,1,5,185,40.30833333333334,-0.6955555555555556,2000,5.72,"F7IV   ",21.6,0.22,-0.13,HIP12530,12530.0
3662636823132020480,0.06437022774785423,1,5,922,203.6733333333333,-0.5955555555555556,2000,3.38,"A3V    ",22.4,-0.28,0.05,HIP66249,66249.0
3113219383954556416,0.00470228687985712,1,5,474,102.70749999999998,-0.5408333333333333,2000,5.78,"F2V    ",29.8,0.02,-0.19,HIP32851,32851.0
3256786534197166208,0.02174395144254325,1,5,279,60.652916666666655,-0.2688888888888889,2000,5.38,"F5V    ",19.2,0.15,-0.25,HIP18859,18859.0
3662358955927624960,0.003478522802359885,1,5,930,205.48208333333332,-0.1288888888888889,2000,9.76,"M0V    ",23.7,-0.16,-0.43,HIP66840,66840.0
4381250547575102208,0.0025423405999631062,1,5,1149,253.24499999999995,-0.02638888888888889,2000,6.65,"G8V    ",16.9,-0.71,-1.48,HIP82588,82588.0
2689454850844597504,0.005358860832873402,1,5,1461,319.5125,0.1613888888888889,2000,8.15,"K2     ",19.2,0.47,-0.19,HIP105152,105152.0
4419087491463629952,0.0028199755938969518,1,5,1031,228.9545833333333,0.3719444444444444,2000,5.62,"A4V    ",49.5,-0.11,0.01,HIP74689,74689.0
3233691292456404992,0.003287616625721126,1,5,376,78.70041666666665,0.6619444444444444,2000,9.97,"K2III  ",26.2,0.24,-0.45,HIP24454,24454.0
4381502851133968128,0.0036210582493272836,1,5,1167,256.31999999999994,0.7024999999999999,2000,6.0,"F9V    ",20.3,-0.02,-0.34,HIP83601,83601.0
4419140645978987904,0.0038697004844249127,1,5,1032,228.99666666666664,0.7961111111111111,2000,6.92,"K0     ",15.5,0.18,-0.14,HIP74702,74702.0
3855208897392952192,0.00732218663164697,1,5,713,157.23125,0.8408333333333333,2000,9.65,"M2     ",7.23,-0.6,-0.73,HIP51317,51317.0
4408631032806478208,0.02083723418557375,1,5,1120,245.51791666666662,1.0288888888888887,2000,4.82,"F0V    ",27.3,-0.16,0.05,HIP80179,80179.0
2501948402746099456,8.137305809195163E-4,1,5,184,40.178749999999994,1.198611111111111,2000,9.51,"M0     ",22.3,0.28,0.23,HIP12493,12493.0
3654496279558010624,0.002052561661967213,1,5,976,215.81374999999997,1.2413888888888889,2000,6.25,"G1V    ",17.5,0.22,-0.48,HIP70319,70319.0
2645537646306946688,0.005757601900686552,1,5,1610,351.7333333333333,1.2555555555555555,2000,4.95,"A0p    ",49.7,0.09,-0.09,HIP115738,115738.0
3089711447388931584,0.0031006828258909928,1,5,571,124.03333333333333,1.3025,2000,10.0,"---    ",9.15,-0.38,0.06,HIP40501,40501.0
3089675232224086784,0.004911605906038905,1,5,576,124.8295833333333,1.338611111111111,2000,8.35,"G5     ",23.3,-0.16,-0.05,HIP40774,40774.0
2683023811628007296,0.0036796760914153325,1,5,1512,330.54291666666666,1.4,2000,9.17,"M0     ",10.3,-0.46,-0.28,HIP108782,108782.0
4420712604009198080,0.0032058918078525863,1,5,1041,230.67708333333331,1.4186111111111113,2000,8.28,"K3V    ",25.4,-0.36,-0.36,HIP75266,75266.0
577602496345490176,0.004587662951698971,1,5,609,133.78166666666664,1.5463888888888888,2000,9.99,"M1     ",20.0,0.05,-1.04,HIP43790,43790.0
4422809716282811776,0.004613089515474323,1,5,1071,237.03958333333333,1.5716666666666665,2000,7.44,"G8V    ",21.3,-0.18,-0.17,HIP77408,77408.0
4276624250897321984,0.0027975094088903882,1,5,1262,275.57166666666666,1.7069444444444444,2000,10.1,"K7V    ",26.8,0.08,-0.02,HIP90035,90035.0
2513664248895784192,0.03809568325664605,1,5,156,34.50583333333333,1.7577777777777779,2000,5.6,"G0.5IV ",24.9,0.37,0.37,HIP10723,10723.0
3796442680947600768,0.08145256829418122,1,5,806,177.67375,1.7647222222222223,2000,3.59,"F8V    ",10.9,0.74,-0.27,HIP57757,57757.0
2549518150551364864,0.0017066736561907713,1,5,53,11.270416666666666,1.7852777777777777,2000,8.03,"K2V    ",22.0,-0.05,-0.57,HIP3535,3535.0
4420906461653341568,0.004963638707325631,1,5,1048,232.15916666666664,1.8419444444444446,2000,5.15,"A8IV   ",37.4,-0.08,-0.03,HIP75761,75761.0
3655377057091401856,0.05375085248813133,1,5,1001,221.56208333333333,1.8927777777777777,2000,3.73,"A0V    ",39.4,-0.12,-0.02,HIP72220,72220.0
630505494719360,0.0045151363264802295,1,5,216,46.61125,1.9649999999999999,2000,9.07,"M0V    ",14.7,0.39,-0.93,HIP14445,14445.0
2646416259176624000,0.002637554807391886,1,5,1618,354.09708333333333,2.102222222222222,2000,5.68,F6Vbwva,30.9,-0.1,0.06,HIP116495,116495.0
4375233191015944192,0.0023828662350057557,1,5,1196,261.4383333333333,2.111388888888889,2000,7.54,"K7V    ",7.71,-0.58,-1.18,HIP85295,85295.0
3315907411861516160,0.004391566780192121,1,5,427,88.61916666666666,2.1422222222222222,2000,8.84,"K3V    ",26.6,0.08,-0.65,HIP27918,27918.0
3135225421986581504,0.008049835819474912,1,5,535,114.84583333333333,2.183611111111111,2000,9.66,"M0     ",14.8,-0.15,-0.25,HIP37288,37288.0
3124542635730704896,0.0020856874807122115,1,5,452,95.05499999999998,2.258888888888889,2000,9.83,"K7V    ",27.9,-0.12,-0.1,HIP30112,30112.0
2739689239311660672,0.004513137670898256,1,5,1634,357.30208333333326,2.401111111111111,2000,8.98,"M2V    ",5.96,1.0,-0.97,HIP117473,117473.0
3655492127855307136,0.005764482720865991,1,5,1003,221.8170833333333,2.7030555555555558,2000,7.76,"G8V    ",19.6,-0.29,-0.08,HIP72312,72312.0
4472097420944264192,0.11188332335799692,1,5,1232,266.97333333333336,2.707222222222222,2000,3.75,"A0V    ",29.0,-0.02,-0.08,HIP87108,87108.0
3712538708114516736,0.004574087055000215,1,5,908,200.9133333333333,2.723055555555556,2000,7.06,"G5     ",16.0,0.01,0.2,HIP65352,65352.0
3712538811193759744,0.001779793615128965,1,5,909,200.91999999999996,2.725,2000,7.35,"G5     ",16.7,0.0,0.2,HIP65355,65355.0
2517584007848935808,0.07124161368401101,2,5,139,30.511666666666663,2.763611111111111,2000,3.82,"A2     ",42.6,0.03,0.0,HIP9487,9487.0
3812355294261019904,0.0059157285747342145,1,5,780,171.69291666666663,3.006111111111111,2000,7.58,"K2V    ",17.9,-0.73,0.19,HIP55848,55848.0
3812355328621651328,0.0019868642849374288,1,5,779,171.68875,3.0130555555555554,2000,6.49,"K0IV   ",17.6,-0.73,0.18,HIP55846,55846.0
3800758057928927872,0.0012455014460416452,1,5,789,173.59166666666664,3.0599999999999996,2000,5.76,"F5V    ",26.5,-0.18,-0.1,HIP56445,56445.0
1155276250492687616,0.004847876100531111,1,5,1026,227.3983333333333,3.1666666666666665,2000,11.4,"M:     ",14.4,-0.6,0.48,HIP74190,74190.0
2742801956727994880,0.004646338749271305,1,5,1633,357.25499999999994,3.181111111111111,2000,8.38,"G5     ",26.6,0.06,0.0,HIP117463,117463.0
3847128380281953664,0.004743578573117357,1,5,671,148.04749999999999,3.2216666666666667,2000,8.86,"K5     ",20.9,-0.43,0.02,HIP48411,48411.0
2502847975056346752,0.08651519507937214,1,5,187,40.824999999999996,3.2355555555555555,2000,3.47,"A3V    ",25.1,-0.15,-0.15,HIP12706,12706.0
2658974606110545536,0.027513189969436302,1,5,1600,349.29125,3.2822222222222224,2000,3.7,"G7III  ",40.1,0.76,0.02,HIP114971,114971.0
4247023886053586304,0.004318086307807237,1,5,1372,300.6958333333333,3.326111111111111,2000,7.46,"K4V    ",13.1,-0.09,0.12,HIP98698,98698.0
2661803855688028800,0.0025543474024737876,1,5,1587,347.0291666666666,3.328888888888889,2000,10.9,"M1V:   ",15.6,0.49,0.25,HIP114233,114233.0
3269362645115584640,0.030611470253577723,1,5,235,49.840416666666655,3.37,2000,4.84,"G5Vvar ",9.15,0.27,0.09,HIP15457,15457.0
3136952686035250688,0.004311481295034501,1,5,539,116.16749999999999,3.552222222222222,2000,11.1,"M4.5Ve ",5.93,-0.34,-0.45,HIP37766,37766.0
2515037264041041536,0.0019451490746488843,1,5,147,33.0875,3.5755555555555554,2000,10.0,"M3V:   ",10.3,-1.76,-1.85,HIP10279,10279.0
2704912403783213696,0.01362401732621011,1,5,1554,339.9616666666666,4.116111111111111,2000,8.48,"K2     ",22.6,0.18,0.11,HIP111888,111888.0
4281199318773462016,0.014357345665477295,1,5,1302,284.06083333333333,4.201944444444445,2000,4.98,"A5Vn   ",43.7,0.05,0.03,HIP92951,92951.0
4281199284413726208,0.014304201948711688,1,5,1301,284.055,4.203333333333333,2000,4.62,"A5V    ",40.4,0.04,0.03,HIP92946,92946.0
4281201414717499520,0.002570838767475509,1,5,1303,284.155,4.265,2000,6.71,"G5     ",27.0,0.0,-0.09,HIP92984,92984.0
2560771312759450496,0.006121993214423387,1,5,120,25.834166666666665,4.321666666666666,2000,10.9,"M2V:   ",11.2,-0.42,-0.76,HIP8051,8051.0
4426032591024853504,0.06758715586060415,1,5,1076,237.70416666666665,4.4775,2000,3.71,"A2m    ",21.5,0.13,0.06,HIP77622,77622.0
3815264842546968192,0.005246609834879998,1,5,764,168.30499999999998,4.482222222222222,2000,8.7,"K5V    ",17.9,-0.32,-0.03,HIP54810,54810.0
4473334474601314560,0.12658822333521927,1,5,1228,265.8683333333333,4.567222222222222,2000,2.76,"K2III  ",25.1,-0.04,0.16,HIP86742,86742.0
4291123545113039616,0.007592776696891442,1,5,1346,293.6658333333333,4.5825,2000,9.35,"K5     ",14.4,0.52,0.31,HIP96285,96285.0
3714667225186824064,0.006490076936848553,1,5,921,203.5895833333333,4.667222222222223,2000,9.95,"M0.5V: ",20.5,0.15,-0.12,HIP66222,66222.0
2552925644460225152,0.008795744526852901,1,5,56,12.095833333333333,5.280555555555556,2000,5.74,"K2V    ",7.46,0.76,-1.14,HIP3765,3765.0
3282511876472022656,0.002616551757745631,1,5,319,68.46,5.385000000000001,2000,7.92,"K0     ",26.7,-0.09,-0.28,HIP21272,21272.0
2564324345929277184,0.0066434252105200195,1,5,96,19.47208333333333,5.473888888888889,2000,11.0,"M2V:   ",15.3,0.09,-0.63,HIP6069,6069.0
3284773915487855488,0.001183402746594023,1,5,291,62.83458333333333,5.522777777777778,2000,5.71,"F4V    ",38.6,0.15,0.0,HIP19554,19554.0
4389844948935164544,0.001850757780393615,1,5,1203,262.59458333333333,5.548333333333333,2000,9.33,"M1V... ",9.98,0.03,-0.25,HIP85665,85665.0
2756363608023335808,0.07210686215647351,1,5,1625,354.98749999999995,5.626111111111111,2000,4.13,"F7V    ",13.7,0.38,-0.44,HIP116771,116771.0
3670193182434162944,0.028441191051689338,1,5,977,216.04708333333332,5.819999999999999,2000,5.1,"A5V    ",46.3,-0.08,0.01,HIP70400,70400.0
4282578724832056576,0.0063803532493551095,1,5,1306,284.5004166666666,5.908055555555556,2000,9.22,"M2V    ",11.1,-0.19,-1.22,HIP93101,93101.0
4473968166959087104,0.0024799353788420592,1,5,1234,268.3091666666666,6.101388888888889,2000,5.77,"F4IV-V ",31.3,-0.13,0.07,HIP87558,87558.0
3816629714434106752,0.018893985911211844,1,5,746,165.18666666666664,6.101388888888889,2000,4.98,"A5III  ",46.2,-0.05,-0.02,HIP53824,53824.0
18262823713408000,0.0021874066334238436,1,5,183,40.065416666666664,6.111666666666666,2000,6.26,"F3V:   ",39.6,0.05,0.0,HIP12447,12447.0
3285218186904332288,0.0030290822023550006,1,5,298,63.86999999999999,6.1866666666666665,2000,6.32,G0IV...,21.1,-0.11,-0.11,HIP19859,19859.0
3285218255623808640,0.0025861966766547945,1,5,297,63.85749999999999,6.1994444444444445,2000,6.94,"G5IV   ",20.8,-0.1,-0.11,HIP19855,19855.0
4296708789289486080,0.042555295167130795,1,5,1361,298.8283333333333,6.406666666666667,2000,3.71,G8IVvar,13.7,0.05,-0.48,HIP98036,98036.0
4429785739601541504,0.1162055011972206,1,5,1066,236.0670833333333,6.4255555555555555,2000,2.63,"K2III  ",22.4,0.13,0.04,HIP77070,77070.0
594989348593414016,0.015487753301426885,1,5,589,128.96249999999998,6.62,2000,5.91,"F8V    ",26.5,-0.13,-0.13,HIP42172,42172.0
2745473254587427328,0.39447218942585477,1,2,1649,359.9491666666666,6.66388888888889,2000,8.85,"K5     ",25.3,-0.06,-0.17,HIP118310,118310.0
4286583352361701632,0.009671106571591705,1,5,1277,279.16291666666666,6.671666666666667,2000,5.43,"F3V    ",31.7,-0.03,-0.14,HIP91237,91237.0
3862361392330264320,0.0069187667726604615,1,5,711,157.0433333333333,6.735,2000,8.53,"K0     ",25.1,0.03,0.33,HIP51254,51254.0
3319126988068404096,0.0026760084567944665,1,5,443,93.0025,6.783055555555555,2000,6.85,"G4V    ",23.1,0.2,-0.25,HIP29432,29432.0
3864615459886222464,0.00570123999631233,1,5,738,162.71708333333333,6.808055555555556,2000,11.6,"M4:    ",5.63,-0.8,-0.81,HIP53020,53020.0
595390807776621824,0.014890829002156231,1,5,593,129.7508333333333,6.955277777777778,2000,7.9,"K0     ",25.4,-0.09,-0.29,HIP42418,42418.0
3288921720024442496,0.04896053358492419,1,5,343,72.46,6.961111111111111,2000,3.19,"F6V    ",8.02,0.46,0.01,HIP22449,22449.0
1736838805468812160,0.0031007454603077904,1,5,1451,316.3320833333333,7.069166666666667,2000,8.27,"K5     ",14.8,0.08,-0.56,HIP104092,104092.0
4439625337884136064,8.434545919162298E-4,1,5,1128,246.9870833333333,7.3052777777777775,2000,8.83,"K5     ",17.7,-0.25,-0.26,HIP80644,80644.0
4430238051199001216,0.014816171637985176,1,5,1068,236.61083333333332,7.353055555555555,2000,4.42,"G0Vvar ",11.7,-0.23,-0.07,HIP77257,77257.0
4295095221644093568,0.004482342944614749,1,5,1344,293.5225,7.378888888888889,2000,4.45,"K3III  ",33.8,0.21,-0.16,HIP96229,96229.0
3865002247461685248,0.004295746691757339,1,5,742,164.1283333333333,7.388333333333334,2000,7.37,"K0     ",17.5,-0.26,-0.08,HIP53486,53486.0
4307162018124573312,0.002655301553757719,1,5,1316,286.75833333333327,7.615833333333333,2000,9.23,"K5V    ",24.2,-0.32,-0.76,HIP93871,93871.0
8479094371605632,0.004195702167508862,1,5,211,45.01166666666666,7.749722222222222,2000,7.97,"G5     ",23.4,0.33,0.02,HIP13976,13976.0
4395113392038461312,0.004507457321065744,1,5,1185,259.1708333333333,8.058333333333334,2000,11.4,"M3.5   ",14.9,-0.28,-0.07,HIP84521,84521.0
2722592692491549824,0.009909865771885974,1,5,1533,335.23249999999996,8.186666666666667,2000,6.18,"F6V    ",31.7,0.04,0.02,HIP110341,110341.0
3298631404130765568,0.0020486475691854165,1,5,281,60.985833333333325,8.197222222222223,2000,5.45,"F2V    ",35.9,0.17,0.03,HIP18975,18975.0
3911736954840855168,0.03493864682021758,1,5,799,176.3208333333333,8.258055555555556,2000,4.84,"A4V    ",36.6,0.06,-0.02,HIP57328,57328.0
4310275491469537152,0.010289878493103017,1,5,1299,283.8641666666666,8.402222222222223,2000,10.1,"M2Ve   ",11.5,0.09,-0.07,HIP92871,92871.0
2746883550048724992,0.011936560062775796,1,5,4,0.6237499999999999,8.485277777777776,2000,5.7,"F0V    ",37.6,-0.09,-0.05,HIP194,194.0
2723557788822526720,0.021215757066062324,1,5,1524,333.1495833333333,8.553055555555556,2000,11.9,"M3     ",13.8,0.12,-0.66,HIP109638,109638.0
3719665841269118720,0.018909529435330384,1,5,919,203.385,8.586666666666668,2000,7.98,"K0     ",18.4,-0.51,0.09,HIP66147,66147.0
3725115471868587904,0.012845754199240432,1,5,933,206.31124999999997,8.835833333333333,2000,8.47,"K2     ",20.9,-0.07,-0.1,HIP67105,67105.0
3145477818158061056,0.00854446456368531,1,5,552,118.88083333333333,8.862777777777778,2000,5.86,"F2IV   ",38.1,-0.01,-0.09,HIP38712,38712.0
1175938925836488448,0.00811280567135345,1,5,978,216.23333333333332,8.8875,2000,12.2,"M:     ",14.3,0.55,0.16,HIP70475,70475.0
14163878724940672,0.008516751143556541,1,5,227,48.696666666666665,8.980555555555556,2000,7.83,"K0     ",22.2,0.4,-0.4,HIP15099,15099.0
4480017821686413568,0.0031180862215964065,1,5,1267,277.3829166666667,9.061944444444444,2000,8.65,"K2     ",26.8,0.19,0.07,HIP90626,90626.0
3334901543951751808,0.026217510082872365,1,5,398,84.22666666666666,9.290555555555555,2000,4.09,G8III-I,35.5,0.1,-0.3,HIP26366,26366.0
4444057469249575168,0.03779765429577863,1,5,1154,254.41708333333332,9.375,2000,3.19,K2IIIva,26.3,-0.29,-0.01,HIP83000,83000.0
2717105133036645760,0.0018467427572144682,1,5,1549,338.25916666666666,9.377777777777778,2000,10.3,"M0V:   ",12.8,0.54,0.14,HIP111313,111313.0
1743592452563243136,0.0024917625989759103,1,5,1460,319.13541666666663,9.393611111111111,2000,7.88,"K2     ",16.1,0.15,-0.12,HIP105038,105038.0
3732539683617410816,0.028237516212547907,1,5,899,199.19375,9.423888888888888,2000,5.19,"G0Vs   ",17.9,-0.33,0.19,HIP64792,64792.0
598180646733241216,0.0023900991331039017,1,5,598,130.71749999999997,9.553055555555556,2000,11.8,"M5     ",15.4,0.22,-0.62,HIP42762,42762.0
4482432246130215296,0.008960296486594547,1,5,1249,271.8374999999999,9.563611111111111,2000,3.71,"A4IVs  ",25.3,-0.06,0.08,HIP88771,88771.0
3338097377577012480,0.011577626693026921,1,5,391,82.00083333333333,9.643888888888888,2000,12.4,"M5     ",8.69,-0.19,-0.76,HIP25578,25578.0
1176209886733406592,0.011610881936634274,1,5,992,219.00249999999997,9.746388888888887,2000,7.48,"K0     ",16.5,0.21,-0.25,HIP71395,71395.0
2717930312217660928,0.012593514098487591,1,5,1571,343.10041666666666,9.835555555555556,2000,5.16,"F7IV   ",26.8,0.52,0.04,HIP112935,112935.0
4302670684951953280,0.0030176902001241477,1,5,1352,295.8554166666666,10.089444444444444,2000,10.0,"M0     ",22.6,0.19,0.1,HIP97051,97051.0
1744662586614707072,0.03165494551440911,1,5,1457,317.5854166666666,10.131388888888889,2000,4.7,"F0p    ",35.2,0.05,-0.15,HIP104521,104521.0
3294429586085336960,0.024163805077376914,1,5,353,73.72375,10.150555555555556,2000,4.64,"A0V    ",36.9,0.04,-0.13,HIP22845,22845.0
2752746111688997248,0.007448337584152995,1,5,25,4.569166666666666,10.202777777777778,2000,10.8,"M0     ",16.2,0.0,-0.03,HIP1463,1463.0
3906361133255335296,0.012877260931392373,1,5,827,183.35791666666665,10.262222222222222,2000,5.85,"A2m    ",49.5,-0.09,-0.01,HIP59608,59608.0
3738099879558957952,0.003033077005379475,1,5,917,202.4991666666666,10.376944444444446,2000,9.05,"M1V    ",7.62,1.13,-1.07,HIP65859,65859.0
4303294039306246656,0.001841165267048794,1,5,1360,297.75666666666666,10.415555555555557,2000,5.12,"F8V    ",19.3,0.24,-0.13,HIP97675,97675.0
3330062833797919744,0.00369892395434344,1,5,444,93.30208333333333,10.626944444444446,2000,6.43,"G8V    ",18.1,0.08,-0.3,HIP29525,29525.0
