"Source Name","Association","RA","Dec","Gal l","Gal b","Flux 1-100 GeV(photons cm-2s-1)","+/-","Spectral Index","+/-","Variability Index","Classification","Light Curve(Likelihood)","Spectrum","DataAccess"
"3FGL J1951.3+6909",,"297.833","69.1557","101.455","20.1402","2.73898e-10","6.52465e-11","2.69776","0.128137","47.1214","Unassociated","Link","Link","Link"
"3FGL J1951.8-1102",,"297.969","-11.0336","29.6906","-18.3587","4.24533e-10","1.1215e-10","2.10477","0.162933","36.8697","Unassociated","Link","Link","Link"
"3FGL J1953.3+3847",,"298.329","38.798","73.9102","5.77939","6.29107e-10","1.18529e-10","2.55981","0.118515","37.7991","Unassociated","Link","Link","Link"
"3FGL J1953.4+7653",,"298.362","76.89","109.2","22.9635","3.19487e-10","6.69529e-11","2.35552","0.14103","52.717","Unassociated","Link","Link","Link"
"3FGL J1955.7-7019",,"298.948","-70.3218","325.066","-30.8244","2.87264e-10","7.04229e-11","2.20169","0.185285","38.3228","Unassociated","Link","Link","Link"
"3FGL J1957.9-0712",,"299.484","-7.2108","33.9998","-18.0501","4.87015e-10","9.80288e-11","2.37879","0.128631","40.6421","Unassociated","Link","Link","Link"
"3FGL J1958.1+2436",,"299.526","24.6144","62.274","-2.41491","4.35097e-10","1.74884e-10","1.67881","0.217067","47.2784","Unassociated","Link","Link","Link"
"3FGL J1958.1-0243",,"299.527","-2.7214","38.2095","-16.0595","3.91006e-10","1.02586e-10","2.74044","0.137748","41.2642","Unassociated","Link","Link","Link"
"3FGL J1958.2-1413",,"299.568","-14.2223","27.2991","-21.1041","4.49693e-10","9.84508e-11","2.41462","0.116804","32.1602","Unassociated","Link","Link","Link"
"3FGL J1958.6+3844",,"299.674","38.7454","74.4049","4.85196","5.56449e-10","1.20997e-10","2.63736","0.131088","66.4601","Unassociated","Link","Link","Link"
"3FGL J2004.4+3338",,"301.103","33.6451","70.6712","1.18536","3.55884e-9","2.52655e-10","2.29631","0.0434958","50.2929","Unassociated","Link","Link","Link"
"3FGL J2005.7-8241",,"301.438","-82.699","310.866","-29.2304","2.95249e-10","7.90351e-11","2.67978","0.147173","67.5227","Unassociated","Link","Link","Link"
"3FGL J2006.5-0939",,"301.628","-9.6661","32.6372","-21.0295","3.51786e-10","8.90703e-11","2.43694","0.138331","33.2607","Unassociated","Link","Link","Link"
"3FGL J2006.6+0150",,"301.659","1.846","43.443","-15.782","3.54657e-10","8.56751e-11","1.87221","0.133955","30.0659","Unassociated","Link","Link","Link"
"3FGL J2009.2-1458",,"302.304","-14.9776","27.7028","-23.8317","4.15932e-10","9.44415e-11","2.63993","0.122252","34.8679","Unassociated","Link","Link","Link"
"3FGL J2010.0-2120",,"302.506","-21.3343","21.2753","-26.3986","3.83787e-10","8.90155e-11","2.05279","0.144524","39.2485","Unassociated","Link","Link","Link"
"3FGL J2011.1+4203",,"302.798","42.0556","78.4864","4.59368","7.03153e-10","1.55805e-10","2.53597","0.121647","40.9444","Unassociated","Link","Link","Link"
"3FGL J2014.5+5246",,"303.649","52.769","87.8895","9.9003","3.09136e-10","7.53699e-11","2.42287","0.237703","49.0303","Unassociated","Link","Link","Link"
"3FGL J2015.3-1431",,"303.849","-14.5315","28.8062","-25.0251","2.31849e-10","8.00756e-11","1.77034","0.217077","33.0323","Unassociated","Link","Link","Link"
"3FGL J2017.9+3627",,"304.485","36.4591","74.5416","0.410722","1.01796e-8","5.00853e-10","2.6145","0.0728138","39.8594","Unassociated","Link","Link","Link"
"3FGL J2018.6+4213",,"304.675","42.2304","79.4027","3.53053","1.98869e-9","2.49972e-10","2.26888","0.0764465","35.9522","Unassociated","Link","Link","Link"
"3FGL J2022.2-7220",,"305.565","-72.3396","322.334","-32.5962","2.33435e-10","6.15461e-11","1.94942","0.195283","38.6785","Unassociated","Link","Link","Link"
"3FGL J2023.5+4126",,"305.876","41.4337","79.2536","2.34155","2.50844e-9","3.61176e-10","2.53997","0.159083","48.9544","Unassociated","Link","Link","Link"
"3FGL J2024.6+0309",,"306.154","3.159","46.9578","-19.0435","4.52345e-10","9.57154e-11","1.91382","0.140744","51.8073","Unassociated","Link","Link","Link"
"3FGL J2024.6+3747",,"306.172","37.7968","76.4072","0.0651116","2.27334e-9","1.02959e-9","2.38807","0.582928","50.0389","Unassociated","Link","Link","Link"
"3FGL J2024.8-2331",,"306.21","-23.528","20.2405","-30.3613","2.53893e-10","7.29327e-11","1.94989","0.169222","37.6325","Unassociated","Link","Link","Link"
"3FGL J2025.1-2858",,"306.277","-28.9764","14.1748","-32.028","3.22505e-10","7.88744e-11","2.18652","0.219545","32.8741","Unassociated","Link","Link","Link"
"3FGL J2026.3+1430",,"306.587","14.5146","57.2605","-13.4391","5.49675e-10","9.42372e-11","2.15901","0.12062","48.7458","Unassociated","Link","Link","Link"
"3FGL J2026.4+4709",,"306.6","47.1623","84.2528","5.20618","5.58204e-10","1.3522e-10","2.56097","0.137744","48.7739","Unassociated","Link","Link","Link"
"3FGL J2026.8+4003",,"306.716","40.0526","78.492","1.02507","2.44649e-9","4.03555e-10","2.61092","0.19491","55.7261","Unassociated","Link","Link","Link"
"3FGL J2026.8+2813",,"306.718","28.2313","68.8424","-5.82345","1.06395e-9","1.76301e-10","2.12562","0.261625","36.9714","Unassociated","Link","Link","Link"
"3FGL J2028.5+4040c",,"307.135","40.677","79.1856","1.12948","1.46263e-9","3.09785e-10","2.18741","0.102092","48.7888","Unassociated","Link","Link","Link"
"3FGL J2028.7+1012",,"307.191","10.2071","53.8422","-16.2656","3.29844e-10","8.13906e-11","2.45345","0.173157","29.4793","Unassociated","Link","Link","Link"
"3FGL J2029.5-4232",,"307.389","-42.5374","358.345","-35.4883","4.10633e-10","8.21195e-11","2.49555","0.114371","39.8703","Unassociated","Link","Link","Link"
"3FGL J2030.5-1439",,"307.629","-14.6543","30.3043","-28.432","2.23771e-10","7.31764e-11","1.865","0.218681","39.493","Unassociated","Link","Link","Link"
"3FGL J2032.5+4032",,"308.125","40.5349","79.5136","0.438119","4.51479e-9","4.72206e-10","2.79531","0.123914","141.305","Unassociated","Link","Link","Link"
"3FGL J2032.5+3921",,"308.139","39.3589","78.5735","-0.268581","4.14728e-9","4.02442e-10","2.64805","0.159688","49.4114","Unassociated","Link","Link","Link"
"3FGL J2033.3+4348c",,"308.338","43.8118","82.2439","2.25823","1.07757e-9","2.62066e-10","2.24254","0.135689","39.3848","Unassociated","Link","Link","Link"
"3FGL J2034.4+3833c",,"308.621","38.5641","78.1581","-1.0427","1.27304e-9","2.48543e-10","2.52312","0.181999","55.7625","Unassociated","Link","Link","Link"
"3FGL J2034.6+4302",,"308.67","43.039","81.7672","1.60369","2.71988e-9","4.23601e-10","2.66708","0.169768","41.4014","Unassociated","Link","Link","Link"
"3FGL J2034.6-4202",,"308.673","-42.0398","359.076","-36.3826","4.47907e-10","8.37553e-11","1.94801","0.129927","42.0646","Unassociated","Link","Link","Link"
"3FGL J2035.0+3634",,"308.758","36.5814","76.6333","-2.31548","2.47431e-9","2.79254e-10","1.8908","0.222618","52.5816","Unassociated","Link","Link","Link"
"3FGL J2035.6+3146",,"308.908","31.7703","72.8406","-5.28934","4.3832e-10","1.16813e-10","2.67502","0.17082","45.3835","Unassociated","Link","Link","Link"
"3FGL J2035.8+4902",,"308.958","49.0467","86.712","5.03448","5.57752e-10","1.51906e-10","2.09541","0.15991","44.3048","Unassociated","Link","Link","Link"
"3FGL J2036.8+4234c",,"309.222","42.5681","81.6338","0.997111","1.67011e-9","3.25414e-10","2.25272","0.0955336","42.0827","Unassociated","Link","Link","Link"
"3FGL J2037.4+4132c",,"309.354","41.534","80.8687","0.294515","1.83558e-9","3.36499e-10","2.1781","0.108141","40.8666","Unassociated","Link","Link","Link"
"3FGL J2038.4+4212",,"309.625","42.2085","81.5276","0.542653","4.82415e-9","4.36788e-10","2.69631","0.152032","45.6683","Unassociated","Link","Link","Link"
"3FGL J2038.8-3613",,"309.706","-36.2178","6.37933","-36.4187","5.19331e-10","9.05534e-11","2.44791","0.10447","38.7199","Unassociated","Link","Link","Link"
"3FGL J2039.4+4111",,"309.854","41.1982","80.8296","-0.207581","2.87726e-9","5.1534e-10","2.84383","0.23232","45.3918","Unassociated","Link","Link","Link"
"3FGL J2039.6-5618",,"309.918","-56.3121","341.231","-37.1551","2.3186e-9","1.52889e-10","1.96976","0.0837734","34.5951","Unassociated","Link","Link","Link"
"3FGL J2039.7+1237",,"309.937","12.6259","57.4936","-17.1971","3.14255e-10","8.38771e-11","2.09749","0.214795","37.2786","Unassociated","Link","Link","Link"
"3FGL J2041.1+4736",,"310.281","47.603","86.091","3.46167","3.50403e-9","2.62265e-10","2.13982","0.083426","56.2796","Unassociated","Link","Link","Link"
"3FGL J2042.3-5416",,"310.596","-54.2694","343.745","-37.7376","2.86199e-10","7.29505e-11","2.553","0.172005","48.4337","Unassociated","Link","Link","Link"
"3FGL J2042.4+4209",,"310.614","42.1532","81.9323","-0.0712142","3.51327e-9","3.62365e-10","2.63385","0.152509","49.903","Unassociated","Link","Link","Link"
"3FGL J2043.1+4350",,"310.777","43.8353","83.3295","0.873011","8.40626e-10","1.8574e-10","2.45619","0.187897","51.0731","Unassociated","Link","Link","Link"
"3FGL J2043.6+0001",,"310.901","0.0288","46.6115","-24.7194","2.08116e-10","6.68827e-11","1.68966","0.204755","41.6357","Unassociated","Link","Link","Link"
"3FGL J2043.8-4801",,"310.95","-48.0206","351.654","-38.2633","6.27894e-10","8.84668e-11","2.24392","0.0973468","35.1947","Unassociated","Link","Link","Link"
"3FGL J2044.0+1035",,"311","10.5902","56.3255","-19.1962","4.13237e-10","8.88252e-11","2.29085","0.142612","58.5175","Unassociated","Link","Link","Link"
"3FGL J2045.6-6838",,"311.407","-68.6347","326.055","-35.4222","3.65265e-10","7.38448e-11","2.39259","0.13129","62.4566","Unassociated","Link","Link","Link"
"3FGL J2046.7-4259",,"311.698","-42.9841","358.101","-38.6767","2.98645e-10","7.47282e-11","2.0109","0.163396","41.9345","Unassociated","Link","Link","Link"
"3FGL J2047.9-3119",,"311.984","-31.3243","12.8306","-37.3789","4.26861e-10","9.09445e-11","2.52074","0.146278","44.2752","Unassociated","Link","Link","Link"
"3FGL J2048.8+4436",,"312.224","44.6082","84.5808","0.545433","2.0612e-9","2.86038e-10","2.44386","0.161161","62.1295","Unassociated","Link","Link","Link"
"3FGL J2053.1+6027",,"313.288","60.4582","97.3527","10.047","5.60972e-10","1.08575e-10","2.66753","0.104174","49.1007","Unassociated","Link","Link","Link"
"3FGL J2053.4-4052",,"313.357","-40.8715","0.91672","-39.7863","2.98737e-10","7.48612e-11","2.29115","0.170756","43.6326","Unassociated","Link","Link","Link"
"3FGL J2053.9+2922",,"313.476","29.3736","73.3613","-9.86534","3.69406e-10","8.82162e-11","1.54358","0.126824","45.9732","Unassociated","Link","Link","Link"
"3FGL J2054.3+6907",,"313.587","69.1309","104.421","15.312","3.92327e-10","8.18118e-11","2.45824","0.120981","36.2026","Unassociated","Link","Link","Link"
"3FGL J2054.8-4908",,"313.725","-49.1358","350.135","-40.0589","3.16474e-10","7.2821e-11","2.34552","0.189331","50.1052","Unassociated","Link","Link","Link"
"3FGL J2055.6+1609",,"313.901","16.1561","62.8464","-18.296","2.93874e-10","7.56643e-11","2.49513","0.159855","40.1679","Unassociated","Link","Link","Link"
"3FGL J2056.3-5925",,"314.097","-59.4218","336.888","-38.856","3.5605e-10","7.13486e-11","2.30149","0.118194","37.305","Unassociated","Link","Link","Link"
"3FGL J2058.0+4347",,"314.503","43.7949","85.0061","-1.22965","1.18107e-9","1.89114e-10","2.92024","0.0742398","43.0825","Unassociated","Link","Link","Link"
"3FGL J2058.3+3729",,"314.581","37.4893","80.2508","-5.38131","3.92763e-10","1.23316e-10","2.95063","0.164322","41.8187","Unassociated","Link","Link","Link"
"3FGL J2059.9+2029",,"314.995","20.488","67.1143","-16.491","3.27659e-10","8.14804e-11","2.57619","0.154466","34.8551","Unassociated","Link","Link","Link"
"3FGL J2100.6-7844",,"315.158","-78.7465","314.235","-32.6851","2.35903e-10","7.16586e-11","2.73162","0.178369","55.2371","Unassociated","Link","Link","Link"
"3FGL J2102.8+4704",,"315.724","47.0695","88.0348","0.281611","8.66838e-10","1.70671e-10","2.07107","0.121283","45.4857","Unassociated","Link","Link","Link"
"3FGL J2103.7-1113",,"315.942","-11.2291","37.8579","-34.4231","1.08804e-9","1.27095e-10","1.93787","0.155676","50.0708","Unassociated","Link","Link","Link"
"3FGL J2104.7+2113",,"316.193","21.2282","68.4473","-16.9041","3.2086e-10","8.95311e-11","2.05133","0.18749","34.3171","Unassociated","Link","Link","Link"
"3FGL J2107.1+2248",,"316.795","22.8038","70.0881","-16.3367","3.6067e-10","8.69776e-11","2.47651","0.154834","40.3362","Unassociated","Link","Link","Link"
"3FGL J2108.1+5202",,"317.045","52.0424","92.3021","2.97796","1.66314e-9","2.18894e-10","2.50071","0.0688949","57.2145","Unassociated","Link","Link","Link"
"3FGL J2109.4+1437",,"317.359","14.6197","63.6886","-21.8813","5.01916e-10","8.78753e-11","2.73247","0.0993245","101.649","Unassociated","Link","Link","Link"
"3FGL J2110.0+0442",,"317.513","4.7045","54.942","-27.8367","3.63901e-10","8.39106e-11","2.06318","0.163419","52.6006","Unassociated","Link","Link","Link"
"3FGL J2110.4+5946",,"317.619","59.7793","98.2528","7.96758","6.43625e-10","1.11352e-10","2.53383","0.111553","45.3252","Unassociated","Link","Link","Link"
"3FGL J2112.5-3044",,"318.145","-30.7344","14.8984","-42.4487","3.25896e-9","1.89762e-10","1.67709","0.102203","51.8415","Unassociated","Link","Link","Link"
"3FGL J2114.0+5239",,"318.524","52.6523","93.3661","2.73405","1.55541e-9","2.82654e-10","2.38577","0.246667","56.8391","Unassociated","Link","Link","Link"
"3FGL J2115.2+1215",,"318.822","12.2596","62.6055","-24.4507","4.27494e-10","8.42107e-11","2.16128","0.16509","43.6644","Unassociated","Link","Link","Link"
"3FGL J2116.2+4422",,"319.064","44.3805","87.6473","-3.25549","3.08149e-10","1.30264e-10","2.8867","0.265156","40.5116","Unassociated","Link","Link","Link"
"3FGL J2116.9+1343",,"319.234","13.7281","64.1442","-23.8618","3.34532e-10","7.61326e-11","2.35548","0.181131","37.0258","Unassociated","Link","Link","Link"
"3FGL J2117.6+3725",,"319.421","37.4256","82.7982","-8.27371","1.40267e-9","1.46573e-10","2.09556","0.132606","49.9416","Unassociated","Link","Link","Link"
"3FGL J2118.3+5751",,"319.588","57.8626","97.5519","5.91147","6.20738e-10","1.17896e-10","2.48336","0.123104","53.5762","Unassociated","Link","Link","Link"
"3FGL J2120.4-1256",,"320.123","-12.9463","38.0662","-38.8541","3.75104e-10","7.77181e-11","2.57251","0.118023","66.3819","Unassociated","Link","Link","Link"
"3FGL J2121.5-8253",,"320.381","-82.8931","309.527","-31.3017","3.32689e-10","8.23592e-11","2.58024","0.168477","39.1069","Unassociated","Link","Link","Link"
"3FGL J2125.8+5832",,"321.461","58.549","98.7408","5.69724","8.66834e-10","1.69536e-10","2.42307","0.250744","58.9131","Unassociated","Link","Link","Link"
"3FGL J2127.1-5615",,"321.784","-56.2553","339.58","-43.6129","2.50664e-10","6.85506e-11","2.50416","0.190228","42.2771","Unassociated","Link","Link","Link"
"3FGL J2127.5-6001",,"321.893","-60.0313","334.661","-42.4541","2.06731e-10","6.06363e-11","1.95062","0.200183","29.955","Unassociated","Link","Link","Link"
"3FGL J2130.4-4237",,"322.615","-42.6315","358.467","-46.6834","5.03679e-10","8.54193e-11","2.56138","0.100018","220.433","Unassociated","Link","Link","Link"
"3FGL J2131.1-6625",,"322.791","-66.4169","326.642","-40.2745","5.23022e-10","7.52712e-11","2.44752","0.0873198","52.3362","Unassociated","Link","Link","Link"
"3FGL J2131.5+2605",,"322.896","26.0971","76.5386","-18.2735","3.64836e-10","9.20778e-11","2.26988","0.171273","37.303","Unassociated","Link","Link","Link"
"3FGL J2133.0-6433",,"323.259","-64.5535","328.739","-41.2683","8.35528e-10","1.14745e-10","2.31779","0.216537","49.7775","Unassociated","Link","Link","Link"
"3FGL J2133.6+2821",,"323.404","28.3576","78.5612","-17.0091","2.50324e-10","7.12232e-11","2.62343","0.171549","46.0801","Unassociated","Link","Link","Link"
"3FGL J2134.5-2131",,"323.646","-21.5217","28.9211","-45.0829","7.05711e-10","9.05138e-11","2.13379","0.0905967","46.0957","Unassociated","Link","Link","Link"
"3FGL J2135.6+5742",,"323.901","57.7131","99.1056","4.20564","5.86818e-10","1.29381e-10","2.59422","0.13485","49.1597","Unassociated","Link","Link","Link"
"3FGL J2138.2-4939",,"324.554","-49.6557","348.017","-46.9518","3.1996e-10","7.73948e-11","2.41756","0.160683","50.9187","Unassociated","Link","Link","Link"
"3FGL J2139.5+3919",,"324.897","39.3238","87.2539","-9.9076","3.96743e-10","1.11346e-10","2.68928","0.173628","43.4398","Unassociated","Link","Link","Link"
"3FGL J2142.6-2029",,"325.656","-20.4987","31.1422","-46.5567","1.24499e-10","6.83316e-11","1.52227","0.3317","28.6339","Unassociated","Link","Link","Link"
"3FGL J2142.7+1957",,"325.682","19.9575","73.7332","-24.3924","2.29148e-10","7.39493e-11","2.00917","0.245823","37.6323","Unassociated","Link","Link","Link"
"3FGL J2144.6-5640",,"326.155","-56.6796","337.889","-45.7486","1.97879e-10","5.66989e-11","2.45723","0.311576","34.7321","Unassociated","Link","Link","Link"
"3FGL J2144.6+6606",,"326.163","66.1037","105.527","9.76639","4.34349e-10","1.02913e-10","2.45557","0.154536","43.6787","Unassociated","Link","Link","Link"
"3FGL J2145.5+1007",,"326.376","10.1303","66.047","-31.5382","1.70824e-10","7.00738e-11","1.5527","0.25203","38.223","Unassociated","Link","Link","Link"
"3FGL J2147.2+4730c",,"326.81","47.5154","93.7337","-4.64104","5.22993e-10","1.21882e-10","2.55837","0.130351","40.5212","Unassociated","Link","Link","Link"
"3FGL J2150.5-1754",,"327.64","-17.9106","35.6385","-47.4552","3.84814e-10","7.41422e-11","2.6587","0.109039","59.7449","Unassociated","Link","Link","Link"
"3FGL J2151.6+4154",,"327.903","41.906","90.718","-9.44879","5.83391e-10","1.07296e-10","1.84876","0.117974","33.7744","Unassociated","Link","Link","Link"
"3FGL J2153.9+6626",,"328.486","66.4478","106.477","9.42745","4.54792e-10","1.0182e-10","2.52615","0.144342","35.6322","Unassociated","Link","Link","Link"
"3FGL J2200.0-6930",,"330.024","-69.5036","321.31","-40.9681","4.86219e-10","7.3591e-11","2.47561","0.110889","41.0037","Unassociated","Link","Link","Link"
"3FGL J2205.9-4704",,"331.476","-47.0813","350.001","-52.0592","1.34832e-10","5.86214e-11","2.91394","0.253574","40.5955","Unassociated","Link","Link","Link"
"3FGL J2206.5+6451",,"331.629","64.8565","106.53","7.37653","9.0923e-10","2.22964e-10","2.83628","0.253672","34.7963","Unassociated","Link","Link","Link"
"3FGL J2209.0+3652",,"332.267","36.8689","90.2376","-15.4907","2.42478e-10","7.41698e-11","2.83684","0.164186","40.7025","Unassociated","Link","Link","Link"
"3FGL J2209.8-0450",,"332.467","-4.8498","55.6854","-45.5583","1.78435e-10","9.73729e-11","1.26605","0.323287","45.6266","Unassociated","Link","Link","Link"
"3FGL J2210.1+5925",,"332.526","59.4212","103.686","2.71894","1.18482e-9","1.60081e-10","2.62321","0.071289","54.9292","Unassociated","Link","Link","Link"
"3FGL J2210.1+6043",,"332.531","60.7248","104.441","3.78218","5.45303e-10","1.53105e-10","2.21335","0.220866","34.8279","Unassociated","Link","Link","Link"
"3FGL J2210.2+6509",,"332.553","65.1637","107.031","7.39664","5.79846e-10","1.29965e-10","2.47612","0.159765","36.9668","Unassociated","Link","Link","Link"
"3FGL J2212.5+0703",,"333.147","7.0598","68.7429","-38.565","1.23981e-9","1.30561e-10","2.00889","0.127068","57.47","Unassociated","Link","Link","Link"
"3FGL J2215.5+6122",,"333.877","61.3797","105.352","3.94991","8.48853e-10","1.51536e-10","2.52917","0.0983039","39.0454","Unassociated","Link","Link","Link"
"3FGL J2217.2+6346",,"334.307","63.7738","106.86","5.82367","9.33387e-10","1.4953e-10","2.30771","0.10053","38.6827","Unassociated","Link","Link","Link"
"3FGL J2217.8+3207",,"334.462","32.1317","88.8019","-20.3736","2.91766e-10","7.44818e-11","2.38875","0.175503","31.7966","Unassociated","Link","Link","Link"
"3FGL J2220.6-6833",,"335.151","-68.5545","320.733","-42.9879","2.95102e-10","6.27163e-11","2.01125","0.153722","50.2324","Unassociated","Link","Link","Link"
"3FGL J2221.6+6507",,"335.414","65.1273","108.012","6.68977","6.91849e-10","1.64648e-10","2.60331","0.260001","55.5827","Unassociated","Link","Link","Link"
"3FGL J2221.7+6318",,"335.435","63.303","107.022","5.15391","1.10355e-9","1.97381e-10","2.53175","0.216714","38.6368","Unassociated","Link","Link","Link"
"3FGL J2223.3+0103",,"335.838","1.0518","65.2161","-44.5946","3.25972e-10","7.60221e-11","1.80871","0.156259","41.5751","Unassociated","Link","Link","Link"
"3FGL J2224.4+0351",,"336.102","3.8594","68.3375","-42.9006","2.13793e-10","7.35596e-11","1.59563","0.206026","34.308","Unassociated","Link","Link","Link"
"3FGL J2228.5-1636",,"337.149","-16.6017","43.1208","-55.3667","2.95671e-10","7.13085e-11","2.50652","0.188197","49.6254","Unassociated","Link","Link","Link"
"3FGL J2229.1+2255",,"337.283","22.9288","85.0328","-29.2768","3.49817e-10","7.13043e-11","2.2391","0.167375","44.2136","Unassociated","Link","Link","Link"
"3FGL J2233.1+6542",,"338.279","65.7148","109.343","6.56138","1.51669e-9","1.74191e-10","2.2777","0.117964","52.4934","Unassociated","Link","Link","Link"
"3FGL J2237.5-8326",,"339.391","-83.4372","307.22","-32.5374","5.32938e-10","9.96599e-11","2.43369","0.141171","52.89","Unassociated","Link","Link","Link"
"3FGL J2237.9+6320",,"339.482","63.334","108.598","4.24064","5.63229e-10","1.34337e-10","2.46525","0.231917","43.1976","Unassociated","Link","Link","Link"
"3FGL J2244.6+2503",,"341.16","25.0506","89.7633","-29.5328","2.31843e-10","6.61915e-11","1.91948","0.178933","41.6565","Unassociated","Link","Link","Link"
"3FGL J2247.2-0004",,"341.812","-0.0718","69.9962","-49.7348","6.72466e-10","9.4079e-11","2.10777","0.0944816","48.4013","Unassociated","Link","Link","Link"
"3FGL J2249.3-5943",,"342.348","-59.7226","327.097","-51.2946","1.83952e-10","5.12985e-11","2.17403","0.216657","40.1566","Unassociated","Link","Link","Link"
"3FGL J2250.3+1747",,"342.581","17.7958","86.3541","-36.3306","5.08935e-10","9.42324e-11","2.78524","0.130891","87.0552","Unassociated","Link","Link","Link"
"3FGL J2250.6+3308",,"342.673","33.142","95.6582","-23.2571","4.15673e-10","8.09955e-11","2.35444","0.109543","40.2762","Unassociated","Link","Link","Link"
"3FGL J2253.1-1237",,"343.297","-12.6281","54.7218","-58.7697","3.21146e-10","7.12285e-11","2.44233","0.134114","46.1073","Unassociated","Link","Link","Link"
"3FGL J2254.1+6229",,"343.547","62.4969","109.852","2.64105","9.91511e-10","1.57944e-10","2.62817","0.0814434","58.2266","Unassociated","Link","Link","Link"
"3FGL J2254.6+4253",,"343.657","42.8883","101.211","-15.0031","3.75427e-10","8.60931e-11","2.65932","0.123081","47.3919","Unassociated","Link","Link","Link"
"3FGL J2258.2-3645",,"344.562","-36.75","3.9025","-64.2522","2.74975e-10","6.41637e-11","1.95587","0.158346","33.9376","Unassociated","Link","Link","Link"
"3FGL J2258.8+2437",,"344.724","24.6237","92.7265","-31.5651","3.34809e-10","7.85911e-11","2.43374","0.171701","52.2363","Unassociated","Link","Link","Link"
"3FGL J2259.9-1553",,"344.996","-15.8969","50.688","-61.838","3.36254e-10","7.09445e-11","2.11215","0.143287","43.3371","Unassociated","Link","Link","Link"
"3FGL J2300.0+4053",,"345.024","40.8929","101.243","-17.2428","1.71904e-10","7.46275e-11","1.51392","0.25715","36.2482","Unassociated","Link","Link","Link"
"3FGL J2300.1-3547",,"345.043","-35.7877","5.88071","-64.8471","3.37613e-10","6.72535e-11","2.18468","0.140096","49.8647","Unassociated","Link","Link","Link"
"3FGL J2303.7+5555",,"345.944","55.9168","108.203","-3.84534","3.07751e-10","8.74031e-11","1.75086","0.152303","37.9365","Unassociated","Link","Link","Link"
"3FGL J2305.8+1658",,"346.473","16.9775","89.7724","-39.004","2.79513e-10","7.35747e-11","2.76377","0.182498","65.1175","Unassociated","Link","Link","Link"
"3FGL J2309.0+5428",,"347.252","54.4759","108.32","-5.46385","2.15937e-10","9.54315e-11","1.6974","0.251252","34.1037","Unassociated","Link","Link","Link"
"3FGL J2310.1-0557",,"347.546","-5.9517","69.6948","-57.9387","7.92952e-10","1.16696e-10","1.83674","0.266183","59.0704","Unassociated","Link","Link","Link"
"3FGL J2313.1+3935",,"348.277","39.5863","103.054","-19.4599","2.32633e-10","6.97131e-11","2.79317","0.163329","58.6735","Unassociated","Link","Link","Link"
"3FGL J2318.6-3829",,"349.666","-38.4967","356.688","-67.5309","3.02493e-10","6.48102e-11","2.37922","0.151173","41.577","Unassociated","Link","Link","Link"
"3FGL J2321.3+5113",,"350.345","51.221","108.873","-9.17568","2.74177e-10","8.02497e-11","2.01882","0.22484","39.1882","Unassociated","Link","Link","Link"
"3FGL J2321.6-1619",,"350.405","-16.3313","55.7427","-66.5699","1.35551e-10","5.20584e-11","1.53278","0.212577","38.8769","Unassociated","Link","Link","Link"
"3FGL J2323.7+2523",,"350.947","25.3877","99.1143","-33.3981","2.81033e-10","6.92906e-11","2.14032","0.194618","50.6748","Unassociated","Link","Link","Link"
"3FGL J2327.2-4130",,"351.825","-41.5081","347.687","-67.557","2.86176e-10","7.05081e-11","2.40081","0.165299","31.9392","Unassociated","Link","Link","Link"
"3FGL J2329.8+6102",,"352.457","61.0402","113.214","-0.282282","5.84437e-10","1.29789e-10","2.06078","0.173741","38.0269","Unassociated","Link","Link","Link"
"3FGL J2331.9-1609",,"352.992","-16.157","59.6431","-68.5669","3.66148e-10","7.12147e-11","2.16592","0.127366","56.6499","Unassociated","Link","Link","Link"
"3FGL J2333.0-5525",,"353.264","-55.4265","324.196","-58.347","5.28866e-10","7.26125e-11","2.22139","0.0946454","42.2053","Unassociated","Link","Link","Link"
"3FGL J2334.4-7948",,"353.608","-79.8041","307.106","-36.6921","2.17099e-10","6.4282e-11","2.62141","0.192172","32.0047","Unassociated","Link","Link","Link"
"3FGL J2335.6-2342",,"353.901","-23.7131","40.0083","-72.558","2.79776e-10","6.45379e-11","2.64698","0.138918","32.4626","Unassociated","Link","Link","Link"
"3FGL J2337.2-8425",,"354.314","-84.4224","305.031","-32.4006","2.87106e-10","7.91312e-11","2.14096","0.233474","26.6558","Unassociated","Link","Link","Link"
"3FGL J2337.5+4108",,"354.394","41.1386","108.263","-19.6197","2.96471e-10","7.27359e-11","2.22603","0.159582","34.1692","Unassociated","Link","Link","Link"
"3FGL J2338.7+0251",,"354.694","2.8567","89.8013","-55.271","2.67281e-10","6.85965e-11","2.57884","0.148092","53.6287","Unassociated","Link","Link","Link"
"3FGL J2340.7+3847",,"355.188","38.7965","108.145","-22.037","2.55006e-10","7.97305e-11","1.91884","0.268598","41.0009","Unassociated","Link","Link","Link"
"3FGL J2343.0-4748",,"355.763","-47.802","331.241","-65.394","5.11075e-10","7.51682e-11","2.16032","0.104546","37.9142","Unassociated","Link","Link","Link"
"3FGL J2344.9-5647",,"356.225","-56.7897","320.17","-58.0561","2.38287e-10","5.50475e-11","2.6959","0.13224","59.4827","Unassociated","Link","Link","Link"
"3FGL J2351.9-7601",,"357.982","-76.0301","307.612","-40.5528","2.75175e-10","6.91809e-11","1.69058","0.164547","35.7184","Unassociated","Link","Link","Link"
