NAME,PSRJ,RAJ,DECJ,PMRA,PMDEC,PX,POSEPOCH,ELONG,ELAT,PMELONG,PMELAT,Gl,Gb,RAJD,DECJD,P0,F0,F1,F2,F3,PEPOCH,DM,DM1,RM,W50,W10,UNITS,TAU_SC,S400,S1400,S2000,BINARY,T0,PB,A1,OM,ECC,TASC,EPS1,EPS2,Minimum,Median,BINCOMP,DIST,DIST_DM,DM*sin(b),ZZ,XX,YY,ASSOC,SURVEY,OSURVEY,DISC.,PSR,NGLT,R_LUM,R_LUM14,AGE,BSURF,EDOT,EDOTD2,PMTOT,VTRANS,P1_I,AGE_I,BSURF_I,B_LC
J1840-0809,J1840-0809,18:40:33.3,-08:09:03.3,*,*,*,52091.00,280.39,14.923,*,*,24.441,-1.308,280.139017,-8.150917,0.955672,1.046384,-2.574e-15,*,*,52091.00,349.80,*,262.60,10.000,35.000,TDB,*,*,2.30,*,*,*,*,*,*,*,*,*,*,*,*,*,5.75,5.75,-7.99,-0.13,2.38,3.27,*,"pksmb,htru_pks",10040000,2004,*,*,*,7.60e+01,6.44e+06,1.52e+12,1.06e+32,3.22e+30,*,*,*,*,*,1.63e+01
J1840-0840,J1840-0840,18:40:51.9,-08:40:29,*,*,*,53278.00,280.429,14.395,*,*,24.01,-1.616,280.21625,-8.674722,5.309377,0.188346,-8.400e-16,*,*,53278.00,272.00,*,564.50,180.000,*,TDB,*,*,1.72,*,*,*,*,*,*,*,*,*,*,*,*,*,5.10,5.10,-7.67,-0.14,2.07,3.84,*,"pksmb,htru_pks",10040000,2006,*,*,*,4.47e+01,3.55e+06,1.13e+13,6.25e+30,2.40e+29,*,*,*,*,*,7.11e-01
B1838-04,J1841-0425,18:41:05.6,-04:25:19.5,*,*,*,53900.00,280.816,18.632,6.000,-10.000,27.818,0.279,280.273596,-4.422083,0.186149,5.372045,-1.845e-13,-1.560e-24,*,53900.00,325.49,*,416.00,5.300,9.900,TDB,0.00,2.60,2.60,*,*,*,*,*,*,*,*,*,*,*,*,*,4.40,4.40,1.59,0.02,2.05,4.61,*,"jb2,pksmb,htru_pks",10040100,1986,*,1,5.03e+01,5.03e+01,4.61e+05,1.10e+12,3.91e+34,2.02e+33,11.662,243.270,6.39e-15,4.61e+05,1.10e+12,1.60e+03
B1839+09,J1841+0912,18:41:55.9,+09:12:07.3,*,*,*,48266.00,282.254,32.196,*,*,40.078,6.278,280.483166,9.202043,0.381319,2.622474,-7.499e-15,6.350e-26,*,48266.00,49.16,*,53.00,7.900,13.700,TDB,0.00,20.00,1.70,*,*,*,*,*,*,*,*,*,*,*,*,*,1.66,1.66,5.38,0.18,1.06,7.24,*,"mol2,gb3,ar3,pkssw,gb4",112210,1978,*,*,5.51e+01,4.68e+00,5.54e+06,6.52e+11,7.76e+32,2.82e+32,*,*,*,*,*,1.10e+02
B1839-04,J1842-0359,18:42:26.4,-03:59:59.8,*,*,*,49462.00,281.204,19.028,*,*,28.347,0.174,280.610324,-3.999954,1.839944,0.543495,-1.503e-16,9.800e-28,*,49462.00,195.98,*,326.00,285.000,340.000,TDB,0.00,18.70,4.40,*,*,*,*,*,*,*,*,*,*,*,*,*,3.71,3.71,0.59,0.01,1.76,5.23,*,"jb2,pksmb,htru_pks",10040100,1986,*,*,2.57e+02,6.06e+01,5.73e+07,9.79e+11,3.22e+30,2.34e+29,*,*,*,*,*,1.47e+00
J1843-0000,J1843-0000,18:43:27.9,-00:00:40.9,*,*,*,51910.00,281.816,22.983,*,*,32.013,1.768,280.866508,-0.011361,0.88033,1.135937,-1.005e-14,*,*,51910.00,101.50,*,-52.90,26.000,40.000,TDB,*,*,2.90,*,*,*,*,*,*,*,*,*,*,*,*,*,3.33,3.33,3.13,0.1,1.76,5.68,*,"pksmb,palfa",2040000,2004,*,*,*,3.22e+01,1.79e+06,2.65e+12,4.51e+32,4.07e+31,*,*,*,*,*,3.64e+01
J1843-0459,J1843-0459,18:43:27.6,-04:59:30.4,*,*,*,51719.00,281.389,18.019,*,*,27.581,-0.505,280.865179,-4.991778,0.754963,1.324568,-1.499e-15,*,*,51719.00,444.10,*,349.90,56.000,76.000,TDB,*,*,1.70,*,*,*,*,*,*,*,*,*,*,*,*,*,4.89,4.89,-3.92,-0.04,2.26,4.17,*,"pksmb,htru_pks",10040000,2002,*,*,*,4.07e+01,1.40e+07,8.13e+11,7.84e+31,3.28e+30,*,*,*,*,*,1.77e+01
J1844+00,J1844+00,18:44:11,+00:35,*,*,*,49717.00,282.064,23.561,*,*,32.624,1.88,281.045833,0.583333,0.460503,2.171539,*,*,*,49717.00,345.54,*,*,12.000,43.000,TDB,*,*,8.60,*,*,*,*,*,*,*,*,*,*,*,*,*,6.84,6.84,11.34,0.22,3.69,2.74,*,"ar4,pksmb,palfa",2060000,1996,*,2,*,4.02e+02,*,*,*,*,*,*,*,*,*,*
B1841-05,J1844-0538,18:44:05.1,-05:38:34.1,*,*,*,49551.00,281.497,17.358,7.000,*,27.073,-0.941,281.021285,-5.642829,0.255699,3.910844,-1.484e-13,-1.330e-25,*,49551.00,411.71,*,16.00,19.000,*,TDB,0.01,*,2.20,*,*,*,*,*,*,*,*,*,*,*,*,*,5.40,5.40,-6.76,-0.09,2.46,3.69,*,"jb2,pksmb,htru_pks",10040100,1986,*,1,*,6.42e+01,4.17e+05,1.59e+12,2.29e+34,7.86e+32,*,*,*,*,*,8.94e+02
B1842+14,J1844+1454,18:44:54.8,+14:54:14.1,-9.000,45.000,*,49362.00,283.779,37.808,*,*,45.557,8.149,281.228727,14.903922,0.375463,2.663376,-1.328e-14,6.000e-26,*,49362.00,41.49,*,109.00,9.300,14.800,TDB,0.00,20.00,1.50,*,*,*,*,*,*,*,*,*,*,*,*,*,1.68,1.68,5.88,0.24,1.19,7.34,*,"mol2,ar2,ar3,pkssw,gb4",112410,1978,*,*,5.64e+01,4.23e+00,3.18e+06,8.48e+11,1.40e+33,4.95e+32,45.891,365.515,1.87e-15,3.18e+06,8.48e+11,1.50e+02
B1842-04,J1845-0434,18:45:34.7,-04:34:29.8,*,*,*,49610.00,281.978,18.392,*,*,28.193,-0.785,281.394624,-4.57495,0.486751,2.054439,-4.780e-14,1.000e-25,*,49610.00,230.80,*,-248.00,17.000,29.000,TDB,*,*,1.60,*,*,*,*,*,*,*,*,*,*,*,*,*,4.09,4.09,-3.16,-0.06,1.93,4.9,*,"jb2,pksmb,htru_pks",10040100,1987,*,*,*,2.68e+01,6.81e+05,2.38e+12,3.88e+33,2.32e+32,*,*,*,*,*,1.93e+02
J1845-0743,J1845-0743,18:45:57.1,-07:43:38.4,*,*,*,52010.00,281.803,15.242,*,*,25.429,-2.304,281.48825,-7.727333,0.104695,9.551596,-3.345e-14,*,*,52010.00,280.93,*,448.40,4.700,11.000,TDB,*,*,2.70,*,*,*,*,*,*,*,*,*,*,*,*,*,7.10,7.10,-11.30,-0.29,3.05,2.09,*,"pksmb,htru_pks",10040000,2003,*,*,*,1.36e+02,4.52e+06,1.98e+11,1.26e+34,2.50e+32,*,*,*,*,*,1.62e+03
B1844-04,J1847-0402,18:47:22.8,-04:02:14.2,-1.000,8.000,*,48736.00,282.498,18.89,*,*,28.876,-0.939,281.845178,-4.037294,0.597792,1.672822,-1.447e-13,7.970e-26,*,53902.00,141.98,*,117.00,22.000,30.000,TDB,0.00,75.00,4.30,*,*,*,*,*,*,*,*,*,*,*,*,*,3.42,3.42,-2.33,-0.06,1.65,5.51,*,"jb1,mol2,jb2,gb3,pks70,pksmb,htru_p",10044312,1970,*,*,8.77e+02,5.03e+01,1.83e+05,5.63e+12,9.55e+33,8.17e+32,8.062,130.722,5.17e-14,1.83e+05,5.63e+12,2.47e+02
B1845-01,J1848-0123,18:48:23.5,-01:23:58.3,-5.000,14.000,*,53868.00,283.014,21.495,*,*,31.339,0.039,282.09829,-1.399536,0.659432,1.516456,-1.208e-14,-1.800e-26,*,50022.00,159.53,*,580.00,17.000,37.000,TDB,0.00,79.00,8.60,*,*,*,*,*,*,*,*,*,*,*,*,*,4.40,3.53,0.11,0.0,2.29,4.74,*,"misc,jb1,mol2,jb2,pks70,pksmb",444112,1971,*,*,1.53e+03,1.66e+02,1.99e+06,1.88e+12,7.23e+32,3.73e+31,14.866,310.110,5.25e-15,1.99e+06,1.88e+12,6.16e+01
J1850-0026,J1850-0026,18:50:14.7,-00:26:11.6,*,*,*,54263.70,283.606,22.411,*,*,32.407,0.066,282.561308,-0.436556,0.166634,6.001179,-1.408e-12,*,*,54263.70,947.00,*,*,13.000,*,TDB,*,*,1.77,*,*,*,*,*,*,*,*,*,*,*,*,*,6.71,6.71,1.10,0.01,3.6,2.84,*,pksmb,40000,2009,*,*,*,7.97e+01,6.75e+04,2.58e+12,3.34e+35,7.41e+33,*,*,*,*,*,5.23e+03
B1849+00,J1852+0031,18:52:27.4,+00:32:02,*,*,*,49613.00,284.305,23.324,*,*,33.523,0.017,283.114255,0.533885,2.180195,0.458675,-2.040e-14,-1.700e-26,*,49613.00,787.00,*,341.00,235.000,*,TDB,0.86,*,2.20,*,*,*,*,*,*,*,*,*,*,*,*,*,8.00,6.40,0.23,0.0,4.42,1.83,*,"jb2,pksmb,palfa",2040100,1987,*,*,*,1.41e+02,3.56e+05,1.47e+13,3.69e+32,5.77e+30,*,*,*,*,*,1.33e+01
J1852-0635,J1852-0635,18:52:57.3,-06:35:57,*,*,*,52477.00,283.705,16.212,*,*,27.225,-3.34,283.239083,-6.599167,0.524151,1.907848,-5.327e-14,*,*,52477.00,171.00,*,414.50,90.000,*,TDB,0.00,*,5.90,*,*,*,*,*,*,*,*,*,*,*,*,*,4.51,4.51,-9.96,-0.26,2.06,4.5,*,"pksmb,htru_pks",10040000,2004,*,*,*,1.20e+02,5.67e+05,2.80e+12,4.01e+33,1.97e+32,*,*,*,*,*,1.82e+02
J1853+0545,J1853+0545,18:53:58.4,+05:45:55.2,*,*,*,53882.00,285.316,28.49,*,*,38.354,2.064,283.493379,5.76535,0.1264,7.911372,-3.834e-14,-1.900e-25,*,53882.00,198.70,*,79.00,9.500,*,TDB,0.03,*,1.60,*,*,*,*,*,*,*,*,*,*,*,*,*,6.54,6.54,7.16,0.24,4.06,3.37,*,"pksmb,palfa",2040000,2003,*,1,*,6.84e+01,3.27e+06,2.82e+11,1.20e+34,2.80e+32,*,*,*,*,*,1.31e+03
B1855+02,J1857+0212,18:57:43.6,+02:12:41.1,*,*,*,49554.00,285.93,24.856,-11.000,*,35.617,-0.39,284.431843,2.21142,0.415823,2.404869,-2.329e-13,2.780e-25,*,49554.00,506.77,*,423.00,14.000,23.000,TDB,0.01,*,1.60,*,*,*,*,*,*,*,*,*,*,*,*,*,8.00,5.93,-3.45,-0.05,4.66,2.0,*,"jb2,pksmb,palfa",2040100,1986,*,*,*,1.02e+02,1.64e+05,4.14e+12,2.21e+34,3.46e+32,*,*,*,*,*,5.40e+02
J1859+00,J1859+00,18:59:46,+00:35,*,*,*,49717.00,286.288,23.182,*,*,34.401,-1.587,284.941667,0.583333,0.559634,1.786882,*,*,*,49717.00,420.00,*,*,54.000,97.000,TDB,*,*,4.80,*,*,*,*,*,*,*,*,*,*,*,*,*,7.70,7.70,-11.63,-0.21,4.35,2.15,*,"ar4,pksmb,palfa",2060000,1996,*,*,*,2.85e+02,*,*,*,*,*,*,*,*,*,*
B1857-26,J1900-2600,19:00:47.5,-26:00:43.8,-19.900,-47.300,0.500,48891.00,283.65,-3.29,*,*,10.342,-13.451,285.198258,-26.012167,0.612209,1.633429,-5.457e-16,-2.760e-27,*,48891.00,37.99,*,-9.30,34.100,67.600,TDB,*,131.00,13.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.70,1.24,-8.84,-0.16,0.12,7.83,*,"mol1,mol2,pks70,pkssw,htru_pks",10104011,1970,*,*,6.42e+01,6.37e+00,4.74e+07,3.58e+11,3.52e+31,7.18e+31,51.316,170.300,2.02e-16,4.81e+07,3.56e+11,1.46e+01
B1859+03,J1901+0331,19:01:31.7,+03:31:05.9,-7.000,34.000,*,54336.00,287.139,26.047,*,*,37.213,-0.637,285.382421,3.518325,0.65545,1.525669,-1.736e-14,3.240e-25,*,50027.00,402.08,*,-237.40,11.000,36.000,TDB,0.00,165.00,4.20,*,*,*,*,*,*,*,*,*,*,*,*,*,7.00,6.06,-4.47,-0.08,4.23,2.93,*,"jb1,ar1,mol2,jb2,gb3,pksmb,palfa",2040316,1970,*,*,8.08e+03,2.06e+02,1.39e+06,2.24e+12,1.05e+33,2.13e+31,34.713,1152.016,7.45e-15,1.39e+06,2.24e+12,7.45e+01
J1901+0435,J1901+0435,19:01:32.2,+04:35:23,*,*,*,53041.00,287.282,27.111,*,*,38.167,-0.148,285.384167,4.589722,0.690576,1.448066,-1.819e-14,*,*,53041.00,1042.60,*,*,*,*,TDB,*,*,4.24,*,*,*,*,*,*,*,*,*,*,*,*,*,10.32,10.32,-2.70,-0.03,6.38,0.39,*,"pksmb,palfa",2040000,2006,*,*,*,4.52e+02,1.26e+06,2.48e+12,1.04e+33,9.76e+30,*,*,*,*,*,7.05e+01
J1901-0906,J1901-0906,19:01:53.0,-09:06:10.8,*,*,*,50873.00,285.716,13.496,*,*,25.979,-6.441,285.470896,-9.103002,1.781928,0.56119,-5.160e-16,1.300e-27,*,50873.00,72.68,*,29.00,13.000,69.000,TDB,*,11.00,3.10,*,*,*,*,*,*,*,*,*,*,*,*,*,2.89,2.89,-8.15,-0.32,1.26,5.92,*,"pks70,pkssw,htru_pks",10104000,1998,*,*,9.19e+01,2.59e+01,1.72e+07,1.73e+12,1.14e+31,1.37e+30,*,*,*,*,*,2.86e+00
B1900+01,J1903+0135,19:03:29.9,+01:35:38.3,3.000,-13.000,*,54379.00,287.427,24.078,*,*,35.727,-1.955,285.874928,1.593992,0.729306,1.371167,-7.585e-15,*,*,54379.00,245.17,*,72.30,9.900,23.000,TDB,0.00,58.00,5.50,*,*,*,*,*,*,*,*,*,*,*,*,*,3.30,6.01,-8.36,-0.11,1.93,5.82,*,"jb1,mol2,pksmb,gb4,palfa",2050012,1973,*,*,6.32e+02,5.99e+01,2.86e+06,1.74e+12,4.11e+32,3.77e+31,13.342,208.733,4.03e-15,2.86e+06,1.74e+12,4.19e+01
J1904+0004,J1904+0004,19:04:12.7,+00:04:05.2,8.000,-7.000,*,54377.00,287.422,22.542,*,*,34.45,-2.811,286.052992,0.068136,0.139525,7.167191,-6.064e-15,*,*,54377.00,233.61,*,289.00,7.800,22.000,TDB,0.00,16.00,2.10,*,*,*,*,*,*,*,*,*,*,*,*,*,6.36,6.36,-11.46,-0.31,3.59,3.26,*,"pks70,pksmb",44000,1996,*,*,6.47e+02,8.49e+01,1.87e+07,1.30e+11,1.72e+33,4.24e+31,10.630,320.526,1.18e-16,1.88e+07,1.30e+11,4.48e+02
B1903+07,J1905+0709,19:05:53.6,+07:09:19.4,*,*,*,49466.00,288.865,29.522,*,*,40.944,0.065,286.473426,7.155379,0.64804,1.543114,-1.177e-14,6.700e-25,*,49466.00,245.34,*,272.70,39.000,*,TDB,0.01,*,1.80,*,*,*,*,*,*,*,*,*,*,*,*,*,4.98,4.98,0.28,0.01,3.26,4.74,*,"jb2,pksmb,palfa",2040100,1986,*,*,*,4.46e+01,2.08e+06,1.81e+12,7.17e+32,2.89e+31,*,*,*,*,*,6.24e+01
B1904+06,J1906+0641,19:06:35.2,+06:41:02.9,*,*,*,49613.00,288.991,29.033,-6.000,-1.400,40.604,-0.304,286.646854,6.684139,0.267275,3.741465,-2.990e-14,-6.800e-27,*,49613.00,472.80,*,371.50,18.000,*,TDB,0.01,2.80,1.70,*,*,*,*,*,*,*,*,*,*,*,*,*,7.00,6.81,-2.51,-0.04,4.56,3.19,*,"jb2,pksmb,ar4,palfa",2060100,1986,*,*,1.37e+02,8.33e+01,1.98e+06,7.65e+11,4.42e+33,9.01e+31,6.161,204.469,2.14e-15,1.98e+06,7.64e+11,3.75e+02
B1905+39,J1907+4002,19:07:34.6,+40:02:05.7,11.000,11.000,*,48713.00,298.125,61.835,*,*,70.948,14.203,286.8944,40.034919,1.235757,0.80922,-3.541e-16,-2.900e-28,*,48713.00,30.97,*,5.20,58.500,72.500,TDB,0.00,23.00,1.80,*,*,*,*,*,*,*,*,*,*,*,*,*,2.46,2.46,7.60,0.6,2.25,7.72,*,"gb1,gb2,gb4",10060,1978,*,*,1.39e+02,1.09e+01,3.62e+07,8.27e+11,1.13e+31,1.87e+30,15.556,181.430,5.39e-16,3.63e+07,8.26e+11,4.11e+00
B1907+10,J1909+1102,19:09:48.6,+11:02:03.3,*,*,*,49912.00,290.606,33.233,-5.000,8.000,44.832,0.992,287.452891,11.034263,0.283641,3.525579,-3.281e-14,-2.020e-24,*,54200.00,149.98,*,540.00,4.800,13.000,TDB,0.00,50.00,1.90,*,*,*,*,*,*,*,*,*,*,*,*,*,4.80,4.79,2.60,0.08,3.38,5.1,*,"jb1,ar1,mol2,jb2,gb3,ar3,ar4,pksmb,",2072316,1973,*,2,1.15e+03,4.38e+01,1.70e+06,8.76e+11,4.57e+33,1.98e+32,9.434,214.686,2.64e-15,1.70e+06,8.76e+11,3.60e+02
B1907+03,J1910+0358,19:10:09.0,+03:58:28.0,*,*,*,50026.00,289.58,26.23,*,*,38.606,-2.339,287.537766,3.974451,2.330263,0.429136,-8.234e-16,1.400e-26,*,50026.00,82.93,*,-127.00,265.000,*,TDB,*,21.00,1.50,*,*,*,*,*,*,*,*,*,*,*,*,*,2.86,2.86,-3.38,-0.12,1.78,6.27,*,"misc,mol2,pksmb",440010,1975,*,1,1.72e+02,1.23e+01,8.26e+06,3.27e+12,1.39e+31,1.71e+30,*,*,*,*,*,2.42e+00
B1911-04,J1913-0440,19:13:54.1,-04:40:47.6,7.000,-5.000,*,46634.00,289.343,17.527,*,*,31.307,-7.124,288.475723,-4.679911,0.825936,1.210748,-5.963e-15,1.610e-26,*,46634.00,89.39,*,3.98,7.500,14.900,TDB,0.00,118.00,4.40,*,*,*,*,*,*,*,*,*,*,*,*,*,4.04,4.04,-11.08,-0.5,2.08,5.07,*,"mol1,jb1,mol2,gb2,pks70,pkssw",104053,1969,*,*,1.93e+03,7.18e+01,3.22e+06,1.85e+12,2.85e+32,1.75e+31,8.602,164.765,4.07e-15,3.22e+06,1.85e+12,3.09e+01
J1914+0219,J1914+0219,19:14:23.7,+02:19:47.8,*,*,*,53040.00,290.493,24.456,*,*,37.633,-4.037,288.599142,2.329944,0.457527,2.185665,-4.864e-15,-1.400e-24,*,53040.00,233.80,*,279.20,16.000,*,TDB,*,*,1.53,*,*,*,*,*,*,*,*,*,*,*,*,*,14.13,14.13,-16.46,-0.99,8.61,-2.66,*,pksmb,40000,2006,*,*,*,3.05e+02,7.12e+06,6.91e+11,4.20e+32,2.10e+30,*,*,*,*,*,6.76e+01
J1916+0748,J1916+0748,19:16:51.5,+07:48:00,*,*,*,53048.00,292.066,29.779,*,*,42.772,-2.047,289.214583,7.8,0.541752,1.845863,-3.648e-14,*,*,53048.00,304.00,*,*,80.000,230.000,TDB,*,1.14,2.80,*,*,*,*,*,*,*,*,*,*,*,*,*,11.78,11.78,-10.86,-0.42,7.99,-0.14,*,"ar4,pksmb,palfa",2060000,1996,*,*,1.58e+02,3.89e+02,8.02e+05,2.44e+12,2.66e+33,1.92e+31,*,*,*,*,*,1.44e+02
B1915+13,J1917+1353,19:17:39.7,+13:53:56.9,0.000,-6.000,*,49763.00,293.436,35.772,*,*,48.26,0.624,289.415793,13.899154,0.194631,5.137928,-1.900e-13,2.550e-25,*,49763.00,94.54,*,233.00,4.000,9.100,TDB,0.00,43.00,1.90,*,*,*,*,*,*,*,*,*,*,*,*,*,5.00,2.94,1.03,0.05,3.73,5.17,*,"misc,ar1,mol2,jb2,gb3,ar2,ar3,pksmb",2442714,1971,*,*,1.08e+03,4.75e+01,4.28e+05,1.20e+12,3.85e+34,1.54e+33,6.000,142.229,7.20e-15,4.28e+05,1.20e+12,1.52e+03
B1918+19,J1921+1948,19:21:03.7,+19:48:44.7,*,*,*,48739.00,295.773,41.455,*,*,53.869,2.672,290.265833,19.812407,0.821035,1.217975,-1.328e-15,1.700e-27,*,48739.00,153.85,*,160.00,40.300,76.900,TDB,0.00,34.00,1.70,*,*,*,*,*,*,*,*,*,*,*,*,*,4.32,4.32,7.17,0.2,3.49,5.96,*,"jb1,ar1,mol2,gb3,ar2,ar3,gb4",12616,1973,*,*,6.35e+02,3.17e+01,1.45e+07,8.68e+11,6.39e+31,3.42e+30,*,*,*,*,*,1.47e+01
B1919+21,J1921+2153,19:21:44.8,+21:53:02.2,17.000,32.000,*,48999.00,296.512,43.46,*,*,55.777,3.501,290.436729,21.883958,1.337302,0.747774,-7.539e-16,-1.100e-28,*,48999.00,12.44,*,-16.99,30.900,40.800,TDB,0.00,57.00,6.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.30,0.81,0.76,0.02,0.25,8.33,*,"misc,jb1,ar1,gb1,gb3,ar2,ar3,gb4",412626,1968,*,*,5.13e+00,5.40e-01,1.57e+07,1.36e+12,2.23e+31,2.47e+32,36.235,51.537,1.35e-15,1.57e+07,1.36e+12,5.33e+00
J1929+1357,J1929+1357,19:29:10.6,+13:57:35.9,*,*,*,56440.00,296.831,35.346,*,*,49.633,-1.81,292.29425,13.959972,0.866927,1.1535,-4.870e-15,1.000e-23,-4.200e-31,56440.00,150.70,*,*,11.500,*,TDB,*,*,2.20,*,*,*,*,*,*,*,*,*,*,*,*,*,4.77,4.77,-4.76,-0.15,3.63,5.41,*,palfa,2000000,2017,*,*,*,5.01e+01,3.75e+06,1.80e+12,2.22e+32,9.75e+30,*,*,*,*,*,2.59e+01
B1929+10,J1932+1059,19:32:13.9,+10:59:32.4,94.090,42.990,2.770,51544.00,297.053,32.291,*,*,47.382,-3.884,293.058124,10.992339,0.226518,4.414667,-2.256e-14,1.500e-26,*,46523.00,3.18,*,-6.87,7.400,14.000,TDB,0.00,303.00,36.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.31,0.23,-0.22,-0.02,0.23,8.29,*,"mol1,jb1,ar1,mol2,ar2,ar3,ar4,pksmb",72417,1968,HE[yhh94],*,2.91e+01,3.46e+00,3.10e+06,5.18e+11,3.93e+33,4.09e+34,103.446,152.034,1.16e-15,3.11e+06,5.18e+11,4.18e+02
B1933+16,J1935+1616,19:35:47.8,+16:16:39.9,1.130,-16.090,0.220,52275.00,299.334,37.31,*,*,52.436,-2.093,293.949275,16.277774,0.358738,2.787546,-4.664e-14,1.449e-26,*,46434.00,158.52,*,-10.20,9.000,17.700,TDB,0.00,242.00,42.00,*,*,*,*,*,*,*,*,*,*,*,*,*,3.70,4.31,-5.79,-0.14,2.93,6.25,*,"jb1,ar1,mol2,gb3,ar2,ar3,ar4,gb4,pa",2032616,1970,*,*,3.31e+03,5.75e+02,9.47e+05,1.48e+12,5.13e+33,3.75e+32,16.130,282.939,6.00e-15,9.47e+05,1.48e+12,3.02e+02
B1935+25,J1937+2544,19:37:01.2,+25:44:13.6,*,*,*,49703.00,302.504,46.477,-14.000,-11.000,60.836,2.27,294.255275,25.737132,0.20098,4.975614,-1.592e-14,2.300e-28,*,49703.00,53.22,*,26.00,15.500,20.100,TDB,*,6.60,2.30,*,*,*,*,*,*,*,*,*,*,*,*,*,2.87,2.87,2.11,0.11,2.5,7.1,*,"gb2,ar3",2040,1985,*,1,5.44e+01,1.89e+01,4.95e+06,3.64e+11,3.13e+33,3.80e+32,17.804,242.258,6.42e-16,4.96e+06,3.64e+11,4.20e+02
B1937-26,J1941-2602,19:41:00.4,-26:02:05.7,12.000,-10.000,*,50076.00,292.614,-4.556,*,*,13.901,-21.824,295.251696,-26.034931,0.402858,2.482265,-5.891e-15,-7.800e-27,*,50076.00,50.04,*,-33.50,4.100,12.100,TDB,*,13.00,3.00,*,*,*,*,*,*,*,*,*,*,*,*,*,3.56,3.56,-18.60,-1.32,0.79,5.29,*,"mol2,pks70,pkssw",104010,1978,*,*,1.65e+02,3.80e+01,6.68e+06,6.28e+11,5.77e+32,4.56e+31,15.620,263.640,9.55e-16,6.68e+06,6.28e+11,9.01e+01
B1944+17,J1946+1805,19:46:53.0,+18:05:41.2,1.000,-9.000,*,48790.00,303.109,38.513,*,*,55.326,-3.5,296.721017,18.094789,0.440618,2.269537,-1.241e-16,2.000e-29,*,48790.00,16.14,*,-28.00,13.500,34.700,TDB,0.00,40.00,10.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.30,1.01,-0.99,-0.02,0.25,8.33,*,"mol1,jb1,ar1,mol2,ar2,ar3,ar4,gb4",32417,1970,*,*,3.60e+00,9.00e-01,2.90e+08,1.04e+11,1.11e+31,1.24e+32,9.055,12.879,2.41e-17,2.90e+08,1.04e+11,1.14e+01
B1946+35,J1948+3540,19:48:25.0,+35:40:11.0,-12.600,0.700,*,49449.00,310.619,55.352,*,*,70.702,5.047,297.104195,35.669738,0.717311,1.394095,-1.372e-14,7.900e-27,*,49449.00,129.37,*,116.00,19.300,50.300,TDB,0.00,145.00,8.30,*,*,*,*,*,*,*,*,*,*,*,*,*,7.65,7.65,11.38,0.67,7.19,5.98,*,"jb1,gb1,gb2,ar4,gb4,gbncc",2000030062,1970,*,*,8.49e+03,4.86e+02,1.61e+06,2.28e+12,7.55e+32,1.29e+31,12.619,457.686,7.06e-15,1.61e+06,2.28e+12,5.78e+01
B1952+29,J1954+2923,19:54:22.5,+29:23:17.2,25.000,-36.000,*,48719.00,309.453,48.986,*,*,65.924,0.772,298.593975,29.388136,0.426677,2.343694,-9.396e-18,-2.800e-28,*,48719.00,7.93,*,-18.00,6.000,17.700,TDB,0.00,6.60,8.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.54,0.54,0.11,0.01,0.49,8.28,*,"jb1,jb2,gb3,palfa",2000302,1970,*,*,1.92e+00,2.33e+00,3.95e+09,2.73e+10,8.69e+29,2.98e+30,43.829,112.208,6.35e-19,1.06e+10,1.67e+10,3.30e+00
B2000+40,J2002+4050,20:02:44.0,+40:50:53.9,*,*,*,49887.00,318.904,59.189,-13.000,-3.000,76.611,5.288,300.68346,40.848307,0.905067,1.104891,-2.123e-15,-2.180e-27,*,49887.00,131.49,*,145.00,24.800,46.700,TDB,*,53.00,4.90,*,*,*,*,*,*,*,*,*,*,*,*,*,6.39,6.39,12.12,0.59,6.19,7.03,*,"gb3,gbncc",2000000200,1985,*,*,2.16e+03,2.00e+02,8.25e+06,1.27e+12,9.26e+31,2.27e+30,13.342,404.183,1.74e-15,8.26e+06,1.27e+12,1.61e+01
B2002+31,J2004+3137,20:04:52.2,+31:37:10.0,*,*,*,49723.00,313.839,50.416,-5.000,-10.000,69.011,0.021,301.21786,31.619448,2.111265,0.47365,-1.672e-14,-1.100e-27,*,49723.00,234.82,*,30.00,21.300,40.400,TDB,0.00,14.50,1.80,*,*,*,*,*,*,*,*,*,*,*,*,*,8.00,7.26,0.09,0.0,7.47,5.63,*,"jb1,jb2,gb3,palfa",2000302,1970,*,*,9.28e+02,1.15e+02,4.49e+05,1.27e+13,3.13e+32,4.89e+30,11.180,424.045,7.45e-14,4.49e+05,1.27e+13,1.26e+01
B2003-08,J2006-0807,20:06:16.3,-08:07:01.9,*,*,*,49766.00,301.98,11.886,*,*,34.101,-20.304,301.568196,-8.117199,0.580871,1.721552,-1.364e-16,-4.800e-27,*,49766.00,32.39,*,-62.00,13.200,103.100,TDB,0.00,20.00,2.80,*,*,*,*,*,*,*,*,*,*,*,*,*,1.71,1.71,-11.24,-0.59,0.9,7.17,*,"mol2,pkssw",100010,1978,*,*,5.85e+01,8.19e+00,2.00e+08,1.65e+11,9.27e+30,3.17e+30,*,*,*,*,*,7.91e+00
